word_id,part_of_speech,translation_text,translation_note,image_url,transcription,definition_text,difficulty_level,frequency_percent,sk_wordId,meaning_id
22330,n,зад,,//static.skyeng.ru/image/download/project/dictionary/id/81837/width/640/height/480,ˈbɒtəm,(mainly British) the fleshy part of the human body that you sit on.,0,11.1,1328,1651
22330,n,подача мяча,,//static.skyeng.ru/image/download/project/dictionary/id/17085/width/640/height/480,ˈbɒtəm,The second half of an inning; while the home team is at bat.,0,5.6,1328,1652
22330,n,дно,,//static.skyeng.ru/image/download/project/dictionary/id/12253/width/640/height/480,ˈbɒtəm,"The ground under a river, lake, or sea.",0,5.6,1328,1653
22330,n,низ,социальный,//static.skyeng.ru/image/download/project/dictionary/id/100797/width/640/height/480,ˈbɒtəm,"[no plural]  the lowest position in a group, organization, etc.",0,0.0,1328,236117
22330,n,грузовое судно,,//static.skyeng.ru/image/download/project/dictionary/id/5093/width/640/height/480,ˈbɒtəm,A cargo ship.,1,0.0,1328,1655
22331,n,остров,,//static.skyeng.ru/image/download/project/dictionary/id/218173/width/640/height/480,ˈaɪlənd,A piece of land that is completely surrounded by water.,2,100.0,1329,159362
22332,n,обмен,,//static.skyeng.ru/image/download/project/dictionary/id/220315/width/640/height/480,ɪksˈʧeɪnʤ,A situation in which one person gives something to another person and that person gives something in return.,3,53.4,1330,190054
22332,n,перебранка,,//static.skyeng.ru/image/download/project/dictionary/id/81002/width/640/height/480,ɪksˈʧeɪnʤ,A mutual expression of views (especially an unpleasant one).,0,11.4,1330,190055
22332,n,замена,,//static.skyeng.ru/image/download/project/dictionary/id/3577/width/640/height/480,ɪksˈʧeɪnʤ,The act of changing one thing for another thing.,0,11.4,1330,190056
22332,n,обмен ,,//static.skyeng.ru/image/download/project/dictionary/id/102187/width/640/height/480,ɪksˈʧeɪnʤ,An arrangement by which students and teachers from one country go to stay with students and teachers in another country.,0,0.0,1330,236673
22332,v,обмениваться,,//static.skyeng.ru/image/download/project/dictionary/id/76305/width/640/height/480,ɪksˈʧeɪnʤ,To give something to someone and receive something similar from them.,3,18.3,1330,190065
22332,v,обменивать,,//static.skyeng.ru/image/download/project/dictionary/id/227045/width/640/height/480,ɪksˈʧeɪnʤ,"Exchange or replace with another, usually of the same kind or category.",0,3.7,1330,190066
22332,v,менять,,//static.skyeng.ru/image/download/project/dictionary/id/17614/width/640/height/480,ɪksˈʧeɪnʤ,"Change over, change around, as to a new order or sequence.",0,1.8,1330,190067
22333,j,чистый,,//static.skyeng.ru/image/download/project/dictionary/id/217317/width/640/height/480,kliːn,Without any dirt.,1,45.7,1331,96141
22333,j,чистый,,//static.skyeng.ru/image/download/project/dictionary/id/71986/width/640/height/480,kliːn,Free of restrictions or qualifications.,0,5.4,1331,96142
22333,j,незапятнанный,,//static.skyeng.ru/image/download/project/dictionary/id/67063/width/640/height/480,kliːn,(of a record) having no marks of discredit or offense.,0,2.7,1331,96145
22333,j,очищенный,,//static.skyeng.ru/image/download/project/dictionary/id/67600/width/640/height/480,kliːn,Free from impurities.,1,2.7,1331,96144
22333,v,чистить,"от грязи, налёта и т. д.",//static.skyeng.ru/image/download/project/dictionary/id/217319/width/640/height/480,kliːn,To make something clean; to remove dirty substances.,1,33.2,1331,96131
22333,v,потрошить,,//static.skyeng.ru/image/download/project/dictionary/id/39102/width/640/height/480,kliːn,"Remove unwanted substances from, such as feathers or pits.",0,6.2,1331,96132
22333,v,убираться,где-либо,//static.skyeng.ru/image/download/project/dictionary/id/69839/width/640/height/480,kliːn,To clean and tidy up the house.,1,4.1,1331,96133
22334,n,мастерская,,//static.skyeng.ru/image/download/project/dictionary/id/192239/width/640/height/480,ˈstjuːdɪəʊ,"A room where an artist, designer or photographer works.",3,100.0,1332,163495
22334,n,студия,,//static.skyeng.ru/image/download/project/dictionary/id/221590/width/640/height/480,ˈstjuːdɪəʊ,"A room equipped to record television programmes, radio programmes or music.",3,0.0,1332,163497
22334,n,киностудия,,//static.skyeng.ru/image/download/project/dictionary/id/102787/width/640/height/480,ˈstjuːdɪəʊ,A film company or a place where films are made.,3,0.0,1332,237287
22334,n,студия,однокомнантная квартира,//static.skyeng.ru/image/download/project/dictionary/id/92213/width/640/height/480,ˈstjuːdɪəʊ,An apartment with a living space and a bathroom and a small kitchen.,3,0.0,1332,163496
22335,v,обучать,кого-либо чему-либо,//static.skyeng.ru/image/download/project/dictionary/id/107901/width/640/height/480,treɪn,To teach someone a particular skill or a way of behaviour.,4,22.4,1333,76704
22335,v,учиться,"чему-либо, на кого-либо",//static.skyeng.ru/image/download/project/dictionary/id/113679/width/640/height/480,treɪn,To learn the skills that you need in order to do a certain job.,4,14.4,1333,76705
22335,v,дрессировать,,//static.skyeng.ru/image/download/project/dictionary/id/218819/width/640/height/480,treɪn,To teach an animal to obey you or to perform tricks.,4,8.0,1333,76706
22335,v,развивать,способности,//static.skyeng.ru/image/download/project/dictionary/id/143566/width/640/height/480,treɪn,To develop one’s habits or abilities.,6,1.6,1333,76708
22335,v,тренироваться,,//static.skyeng.ru/image/download/project/dictionary/id/228768/width/640/height/480,treɪn,To exercise in order to prepare for an event or competition.,3,1.6,1333,76711
22335,n,поезд,,//static.skyeng.ru/image/download/project/dictionary/id/221357/width/640/height/480,treɪn,"A long, thin vehicle formed by a line of railway cars coupled together and drawn by a locomotive.",1,49.9,1333,76698
22335,n,последовательность,,//static.skyeng.ru/image/download/project/dictionary/id/154288/width/640/height/480,treɪn,"A series of connected thoughts, ideas, or events.",6,2.1,1333,76699
22336,n,дама,,//static.skyeng.ru/image/download/project/dictionary/id/219876/width/640/height/480,ˈleɪdi,(formal) a polite and formal way of addressing a woman.,3,90.0,1334,152111
22336,n,леди,,//static.skyeng.ru/image/download/project/dictionary/id/12964/width/640/height/480,ˈleɪdi,A woman of refinement.,3,10.0,1334,152112
22336,n,леди,,//static.skyeng.ru/image/download/project/dictionary/id/13276/width/640/height/480,ˈleɪdi,A woman of the peerage in Britain.,3,0.0,1334,152113
22337,n,коллега,,//static.skyeng.ru/image/download/project/dictionary/id/220509/width/640/height/480,ˈkɒliːg,An associate that one works with.,2,100.0,1335,4323
22338,n,заявление,,//static.skyeng.ru/image/download/project/dictionary/id/220222/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,A verbal or written request for assistance or employment or admission to a school.,3,33.3,1336,12546
22338,n,приложение,компьютерное,//static.skyeng.ru/image/download/project/dictionary/id/229003/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,A piece of software designed to carry out a particular task.,4,26.7,1336,12548
22338,n,применение,,//static.skyeng.ru/image/download/project/dictionary/id/2030/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,A way of using something for a particular purpose.,6,20.0,1336,12545
22338,n,нанесение,,//static.skyeng.ru/image/download/project/dictionary/id/111183/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,The process of putting some substance on the surface of something.,6,13.3,1336,12547
22338,n,усердие,,//static.skyeng.ru/image/download/project/dictionary/id/142756/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,Hard work and diligent effort that someone puts into something for a long period.,3,6.7,1336,12550
22338,n,применение,,//static.skyeng.ru/image/download/project/dictionary/id/184010/width/640/height/480,ˌæplɪˈkeɪʃ(ə)n,Level   of   learning   characterized   by   ability   to   use   learned information in a new situation.,0,0.0,1336,256783
22339,n,шея,,//static.skyeng.ru/image/download/project/dictionary/id/218316/width/640/height/480,nɛk,The part of an organism (human or animal) that connects the head to the rest of the body.,2,100.0,1338,186720
22339,n,шея,,//static.skyeng.ru/image/download/project/dictionary/id/6375/width/640/height/480,nɛk,A narrow part of an artifact that resembles a neck in position or form.,0,0.0,1338,186723
22339,n,коса,,//static.skyeng.ru/image/download/project/dictionary/id/12400/width/640/height/480,nɛk,A narrow elongated projecting strip of land.,2,0.0,1338,186721
22339,n,шея,,//static.skyeng.ru/image/download/project/dictionary/id/91060/width/640/height/480,nɛk,A cut of meat from the neck of an animal.,0,0.0,1338,186722
22339,n,воротник,,//static.skyeng.ru/image/download/project/dictionary/id/6374/width/640/height/480,nɛk,The part of a piece of clothing that goes around your neck.,2,0.0,1338,186724
22339,v,обниматься,,//static.skyeng.ru/image/download/project/dictionary/id/37163/width/640/height/480,nɛk,"Kiss, embrace, or fondle with sexual passion.",2,0.0,1338,186725
22340,v,наклоняться,,//static.skyeng.ru/image/download/project/dictionary/id/219927/width/640/height/480,liːn,To move your body by bending at the waist.,4,60.4,1337,112784
22340,v,наклонять,,//static.skyeng.ru/image/download/project/dictionary/id/40410/width/640/height/480,liːn,Cause to lean or incline.,0,15.1,1337,112785
22340,v,склоняться,,//static.skyeng.ru/image/download/project/dictionary/id/18215/width/640/height/480,liːn,Have a tendency or disposition to do or be something; be inclined.,0,7.6,1337,112786
22340,v,положиться,,//static.skyeng.ru/image/download/project/dictionary/id/187345/width/640/height/480,liːn,Rely on for support.,0,2.5,1337,112787
22340,v,наклонять,,//static.skyeng.ru/image/download/project/dictionary/id/78688/width/640/height/480,liːn,Cause to lean to the side.,0,0.0,1337,112788
22340,j,тощий,,//static.skyeng.ru/image/download/project/dictionary/id/1734/width/640/height/480,liːn,Lacking excess flesh.,4,14.4,1337,112789
22340,n,постное мясо,,//static.skyeng.ru/image/download/project/dictionary/id/139256/width/640/height/480,liːn,The lean part of meat.,0,0.0,1337,253021
22341,n,ущерб,,//static.skyeng.ru/image/download/project/dictionary/id/226631/width/640/height/480,ˈdæmɪʤ,"Physical harm caused to something so that it becomes broken, unusable or less attractive.",3,66.8,1339,28751
22341,v,повреждать,,//static.skyeng.ru/image/download/project/dictionary/id/220384/width/640/height/480,ˈdæmɪʤ,"To harm, break or spoil something.",3,33.2,1339,28756
22342,n,пластмасса,,//static.skyeng.ru/image/download/project/dictionary/id/227940/width/640/height/480,ˈplæstɪk,"A light, strong substance produced through a chemical process and out of which many things are made.",2,100.0,1340,108425
22342,n,пластиковая карточка,,//static.skyeng.ru/image/download/project/dictionary/id/110849/width/640/height/480,ˈplæstɪk,A card that assures a seller that the person using it has a satisfactory credit rating and that the issuer will see to it that the seller receives payment for the merchandise delivered.,0,0.0,1340,108426
22342,j,пластичный,,//static.skyeng.ru/image/download/project/dictionary/id/153652/width/640/height/480,ˈplæstɪk,Capable of being influenced or formed.,2,0.0,1340,108428
22342,j,пластиковый,,//static.skyeng.ru/image/download/project/dictionary/id/90195/width/640/height/480,ˈplæstɪk,Made of plastic.,2,0.0,1340,234795
22342,j,литой,,//static.skyeng.ru/image/download/project/dictionary/id/119118/width/640/height/480,ˈplæstɪk,Forming or capable of forming or molding or fashioning.,2,0.0,1340,108429
22342,j,пластичный,,//static.skyeng.ru/image/download/project/dictionary/id/92661/width/640/height/480,ˈplæstɪk,Capable of being molded or modeled (especially of earth or clay or other soft material).,2,0.0,1340,108427
22343,j,высокий,,//static.skyeng.ru/image/download/project/dictionary/id/221295/width/640/height/480,tɔːl,Above average in height; not short.,1,100.0,1341,212354
22343,j,сложный,,//static.skyeng.ru/image/download/project/dictionary/id/85807/width/640/height/480,tɔːl,Impressively difficult.,0,0.0,1341,212356
22343,j,помпезный,,//static.skyeng.ru/image/download/project/dictionary/id/85805/width/640/height/480,tɔːl,(mostly archaic) lofty in style.,1,0.0,1341,212355
22343,j,невероятный,,//static.skyeng.ru/image/download/project/dictionary/id/85802/width/640/height/480,tɔːl,Too improbable to admit of belief.,0,0.0,1341,212357
22343,j,высокий,,//static.skyeng.ru/image/download/project/dictionary/id/139771/width/640/height/480,tɔːl,Used for talking or asking about the height of someone or something.,1,0.0,1341,239651
22344,n,тарелка,,//static.skyeng.ru/image/download/project/dictionary/id/218514/width/640/height/480,pleɪt,A dish on which food is served or from which food is eaten; also the amount of food contained there.,1,20.4,1342,1023
22344,n,блюдо,,//static.skyeng.ru/image/download/project/dictionary/id/10810/width/640/height/480,pleɪt,A main course served on a plate.,2,18.4,1342,1027
22344,n,пластина,,//static.skyeng.ru/image/download/project/dictionary/id/8452/width/640/height/480,pleɪt,A sheet of metal or wood or glass or plastic.,2,16.3,1342,1021
22344,n,(цветная) вклейка,иллюстрация на отдельном листе,//static.skyeng.ru/image/download/project/dictionary/id/6583/width/640/height/480,pleɪt,A full-page illustration (usually on slick paper).,3,14.3,1342,1022
22344,n,предметное стекло,,//static.skyeng.ru/image/download/project/dictionary/id/145604/width/640/height/480,pleɪt,A flat piece of glass put under a microscope where a piece of substance is placed which you want to look at.,3,12.2,1342,254061
22344,n,вставная челюсть,,//static.skyeng.ru/image/download/project/dictionary/id/31707/width/640/height/480,pleɪt,A dental appliance that artificially replaces missing teeth.,3,10.2,1342,1034
22344,n,фотопластинка,,//static.skyeng.ru/image/download/project/dictionary/id/6584/width/640/height/480,pleɪt,A flat sheet of metal or glass on which a photographic image can be recorded.,3,8.2,1342,1030
22345,v,ненавидеть,,//static.skyeng.ru/image/download/project/dictionary/id/223908/width/640/height/480,heɪt,Dislike intensely; feel antipathy or aversion towards.,2,86.6,1343,163321
22345,n,ненависть,,//static.skyeng.ru/image/download/project/dictionary/id/139702/width/640/height/480,heɪt,The emotion of intense dislike; a feeling of dislike so strong that it demands action.,2,13.4,1343,163320
22346,r,иначе,,//static.skyeng.ru/image/download/project/dictionary/id/85937/width/640/height/480,ˈʌðəwaɪz,Used to say what the result would be if the situation were different.,3,77.4,1344,219838
22346,r,во всём остальном,,//static.skyeng.ru/image/download/project/dictionary/id/46368/width/640/height/480,ˈʌðəwaɪz,In another and different manner.,3,22.6,1344,219839
22346,r,иным образом,,//static.skyeng.ru/image/download/project/dictionary/id/219649/width/640/height/480,ˈʌðəwaɪz,In a different way.,0,0.0,1344,238703
22346,r,в противном случае,,//static.skyeng.ru/image/download/project/dictionary/id/49888/width/640/height/480,ˈʌðəwaɪz,Used after an order or suggestion to show what the result will be if you do not follow that order or suggestion.,3,0.0,1344,241511
22346,j,другой,,//static.skyeng.ru/image/download/project/dictionary/id/80029/width/640/height/480,ˈʌðəwaɪz,Other than as supposed or expected.,0,0.0,1344,219837
22347,n,писание,,//static.skyeng.ru/image/download/project/dictionary/id/221440/width/640/height/480,ˈraɪtɪŋ,The act of creating written works.,1,50.0,1345,187425
22347,n,писательский труд,,//static.skyeng.ru/image/download/project/dictionary/id/9249/width/640/height/480,ˈraɪtɪŋ,"The activity of creating pieces of written work, such as books, stories, poems, etc., or the written work of one person or a group of people.",0,37.5,1345,187426
22347,n,надпись,,//static.skyeng.ru/image/download/project/dictionary/id/104912/width/640/height/480,ˈraɪtɪŋ,Letters or symbols that are written or imprinted on a surface to represent the sounds or words of a language.,1,12.5,1345,187428
22347,n,почерк,,//static.skyeng.ru/image/download/project/dictionary/id/102885/width/640/height/480,ˈraɪtɪŋ,The individual way that a particular person writes.,0,0.0,1345,240991
22348,j,мужской,,//static.skyeng.ru/image/download/project/dictionary/id/218254/width/640/height/480,meɪl,Belonging to the sex that does not give birth to babies.,3,53.2,1346,80083
22348,j,мужественный,,//static.skyeng.ru/image/download/project/dictionary/id/112892/width/640/height/480,meɪl,Characteristic of a man.,0,0.0,1346,80084
22348,j,мужской,,//static.skyeng.ru/image/download/project/dictionary/id/143282/width/640/height/480,meɪl,For or pertaining to or composed of men or boys.,0,0.0,1346,80085
22348,n,самец,,//static.skyeng.ru/image/download/project/dictionary/id/3818/width/640/height/480,meɪl,An animal that produces gametes (spermatozoa) that can fertilize female gametes (ova).,3,28.1,1346,80080
22348,n,мужчина,,//static.skyeng.ru/image/download/project/dictionary/id/75557/width/640/height/480,meɪl,A person who belongs to the sex that cannot have babies.,3,18.7,1346,80081
22348,n,особь мужского пола,,//static.skyeng.ru/image/download/project/dictionary/id/113640/width/640/height/480,meɪl,A male person or animal.,0,0.0,1346,243706
22349,j,живой,,//static.skyeng.ru/image/download/project/dictionary/id/220831/width/640/height/480,əˈlaɪv,"Living, not dead.",3,82.4,1347,105661
22349,j,полный,,//static.skyeng.ru/image/download/project/dictionary/id/71713/width/640/height/480,əˈlaɪv,(often followed by `with') full of life and spirit.,0,17.6,1347,105662
22349,j,осознающий,,//static.skyeng.ru/image/download/project/dictionary/id/166497/width/640/height/480,əˈlaɪv,Mentally perceptive and responsive.,3,0.0,1347,105666
22349,j,осознающий,,//static.skyeng.ru/image/download/project/dictionary/id/37898/width/640/height/480,əˈlaɪv,(followed by `to' or `of') aware of.,3,0.0,1347,105664
22349,j,живой,,//static.skyeng.ru/image/download/project/dictionary/id/162170/width/640/height/480,əˈlaɪv,Capable of erupting.,3,0.0,1347,105667
22349,j,оживленный ,,//static.skyeng.ru/image/download/project/dictionary/id/110993/width/640/height/480,əˈlaɪv,Full of activity and excitement (about some place).,3,0.0,1347,240483
22349,j,существующий,,//static.skyeng.ru/image/download/project/dictionary/id/110994/width/640/height/480,əˈlaɪv,Continuing to exist.,3,0.0,1347,240487
22350,n,выражение,"глаз, лица и т.д.",//static.skyeng.ru/image/download/project/dictionary/id/227463/width/640/height/480,ɪksˈprɛʃən,The feelings that show on a person's face.,4,33.3,1348,31396
22350,n,выражение,эмоций,//static.skyeng.ru/image/download/project/dictionary/id/83771/width/640/height/480,ɪksˈprɛʃən,Revealing emotions without words.,0,26.1,1348,31397
22350,n,выражение,,//static.skyeng.ru/image/download/project/dictionary/id/10051/width/640/height/480,ɪksˈprɛʃən,When you show what you think or how you feel using words or actions.,0,21.7,1348,31398
22350,n,выражение,,//static.skyeng.ru/image/download/project/dictionary/id/191830/width/640/height/480,ɪksˈprɛʃən,A word or phrase that particular people use in particular situations.,0,7.2,1348,31399
22350,n,самовыражение,,//static.skyeng.ru/image/download/project/dictionary/id/24742/width/640/height/480,ɪksˈprɛʃən,The style of expressing yourself.,0,5.8,1348,31400
22350,n,выражение,,//static.skyeng.ru/image/download/project/dictionary/id/9667/width/640/height/480,ɪksˈprɛʃən,A group of symbols that make a mathematical statement.,0,5.8,1348,31401
22350,n,выжимание,,//static.skyeng.ru/image/download/project/dictionary/id/125220/width/640/height/480,ɪksˈprɛʃən,The act of forcing something out by squeezing or pressing.,4,0.0,1348,31404
22351,n,футбол,,//static.skyeng.ru/image/download/project/dictionary/id/217575/width/640/height/480,ˈfʊtbɔːl,A game in which two teams of players kick a round ball and try to score goals.,1,81.8,1349,23102
22351,n,футбольный мяч,,//static.skyeng.ru/image/download/project/dictionary/id/99398/width/640/height/480,ˈfʊtbɔːl,"A large ball made of leather or plastic and filled with air, used in games of football.",0,18.2,1349,23103
22352,v,намереваться,,//static.skyeng.ru/image/download/project/dictionary/id/220044/width/640/height/480,ɪnˈtɛnd,To be going to do something.,3,76.2,1351,114774
22352,v,планировать,,//static.skyeng.ru/image/download/project/dictionary/id/183568/width/640/height/480,ɪnˈtɛnd,Design or destine.,3,14.3,1351,114775
22352,v,значить,,//static.skyeng.ru/image/download/project/dictionary/id/17791/width/640/height/480,ɪnˈtɛnd,To mean to express or indicate.,0,9.5,1351,114776
22352,v,обозначать,,//static.skyeng.ru/image/download/project/dictionary/id/41145/width/640/height/480,ɪnˈtɛnd,Denote or connote.,3,0.0,1351,114777
22353,n,цыплёнок,,//static.skyeng.ru/image/download/project/dictionary/id/65068/width/640/height/480,ˈʧɪkɪn,A chick of a hen and a cock.,0,33.3,1352,255030
22353,n,курица,молодая,//static.skyeng.ru/image/download/project/dictionary/id/217307/width/640/height/480,ˈʧɪkɪn,"A type of bird kept on a farm for its eggs or meat, especially a young one.",2,26.6,1352,222511
22353,n,курятина,,//static.skyeng.ru/image/download/project/dictionary/id/197763/width/640/height/480,ˈʧɪkɪn,The meat of a chicken used for food.,2,20.0,1352,222510
22353,n,трус,,//static.skyeng.ru/image/download/project/dictionary/id/149275/width/640/height/480,ˈʧɪkɪn,"(informal, derogatory) a person who lacks confidence and is coward.",0,13.3,1352,222512
22353,n,игра на выдержку,"в которой выигрывает тот, кто дольше всего продержится в опасной ситуации и не струсит",//static.skyeng.ru/image/download/project/dictionary/id/93054/width/640/height/480,ˈʧɪkɪn,(informal) a game in which people do something dangerous that continues until one competitor becomes afraid and stops.,2,6.7,1352,222513
22353,j,куриный,из куриного мяса,//static.skyeng.ru/image/download/project/dictionary/id/65183/width/640/height/480,ˈʧɪkɪn,Made of chicken meat.,0,0.0,1352,255026
22353,j,птицеводческий,,//static.skyeng.ru/image/download/project/dictionary/id/4092/width/640/height/480,ˈʧɪkɪn,Related to keeping chickens.,0,0.0,1352,255027
22354,n,армия,,//static.skyeng.ru/image/download/project/dictionary/id/228938/width/640/height/480,ˈɑːmi,(usually 'the army') a permanent organization of the military land forces of a nation or state.,3,96.8,1353,213577
22354,n,масса,,//static.skyeng.ru/image/download/project/dictionary/id/119862/width/640/height/480,ˈɑːmi,A large number of people united for some specific purpose.,0,3.2,1353,213578
22354,n,армия,,//static.skyeng.ru/image/download/project/dictionary/id/87763/width/640/height/480,ˈɑːmi,A military force that has the training and equipment to fight on land.,3,0.0,1353,234582
22355,n,злоупотребление,,//static.skyeng.ru/image/download/project/dictionary/id/224560/width/640/height/480,əˈbjuːs,The use of something in an unsuitable and harmful way or for the wrong purpose.,4,8.1,1354,197491
22355,n,оскорбление,,//static.skyeng.ru/image/download/project/dictionary/id/28518/width/640/height/480,əˈbjuːs,A rude expression intended to offend or hurt.,0,5.4,1354,197490
22355,n,надругательство,,//static.skyeng.ru/image/download/project/dictionary/id/161074/width/640/height/480,əˈbjuːs,Bad or cruel treatment of people or animals.,4,2.7,1354,197489
22355,v,оскорблять,,//static.skyeng.ru/image/download/project/dictionary/id/85560/width/640/height/480,əˈbjuːs,Treat badly.,4,50.3,1354,197492
22355,v,злоупотреблять,,//static.skyeng.ru/image/download/project/dictionary/id/85558/width/640/height/480,əˈbjuːs,Change the inherent purpose or function of something.,4,33.5,1354,197493
22355,v,злоупотреблять,,//static.skyeng.ru/image/download/project/dictionary/id/38904/width/640/height/480,əˈbjuːs,Use wrongly or improperly or excessively.,0,0.0,1354,197495
22355,v,оскорблять,,//static.skyeng.ru/image/download/project/dictionary/id/37244/width/640/height/480,əˈbjuːs,Use foul or abusive language towards.,0,0.0,1354,197494
22356,n,театр ,,//static.skyeng.ru/image/download/project/dictionary/id/187904/width/640/height/480,ˈθɪətə,A building where theatrical performances or motion-picture shows can be presented (the US spelling of 'theatre').,1,70.0,1350,38889
22356,n,театральное искусство,,//static.skyeng.ru/image/download/project/dictionary/id/68392/width/640/height/480,ˈθɪətə,The art of writing and producing plays (the US spelling of 'theatre').,0,30.0,1350,38890
22356,n,театр военных действий,,//static.skyeng.ru/image/download/project/dictionary/id/11911/width/640/height/480,ˈθɪətə,A region in which active military operations are in progress (the US spelling for 'theatre').,0,0.0,1350,38891
22357,v,закрывать,,//static.skyeng.ru/image/download/project/dictionary/id/228063/width/640/height/480,ʃʌt,To close something such as a door.,2,92.9,1355,90827
22357,v,закрываться,"о двери, окне и т. д.",//static.skyeng.ru/image/download/project/dictionary/id/155423/width/640/height/480,ʃʌt,"(of a door, window, etc.) to become closed.",3,0.0,1355,255326
22357,j,закрытый,,//static.skyeng.ru/image/download/project/dictionary/id/29527/width/640/height/480,ʃʌt,Not open; closed.,2,7.1,1355,90830
22357,j,закрытый,об организации,//static.skyeng.ru/image/download/project/dictionary/id/102763/width/640/height/480,ʃʌt,(British) not open for serving customers.,2,0.0,1355,237409
22358,n,карта,,//static.skyeng.ru/image/download/project/dictionary/id/218257/width/640/height/480,mæp,"A picture that shows where countries, towns, roads, rivers, etc. are located.",2,88.1,1356,72988
22358,v,рисовать карту,,//static.skyeng.ru/image/download/project/dictionary/id/39575/width/640/height/480,mæp,Make a map of; show or establish the features of details of.,2,8.9,1356,72990
22358,v,производить съемку местности,,//static.skyeng.ru/image/download/project/dictionary/id/39571/width/640/height/480,mæp,Explore or survey for the purpose of making a map.,0,3.0,1356,72991
22358,v,отображаться,,//static.skyeng.ru/image/download/project/dictionary/id/93055/width/640/height/480,mæp,Depict as if on a map.,0,0.0,1356,72994
22358,v,составлять генетическую карту,,//static.skyeng.ru/image/download/project/dictionary/id/42422/width/640/height/480,mæp,Locate within a specific region of a chromosome in relation to known DNA or gene sequences.,2,0.0,1356,72992
22358,v,отображать,,//static.skyeng.ru/image/download/project/dictionary/id/42192/width/640/height/480,mæp,To establish a mapping (of mathematical elements or sets).,0,0.0,1356,72995
22358,v,рисовать карту,,//static.skyeng.ru/image/download/project/dictionary/id/36938/width/640/height/480,mæp,"Plan, delineate, or arrange in detail.",0,0.0,1356,72993
22359,j,дополнительный,,//static.skyeng.ru/image/download/project/dictionary/id/228324/width/640/height/480,ˈɛkstrə,"More than needed, desired or required.",2,100.0,1357,9423
22359,j,добавленный,,//static.skyeng.ru/image/download/project/dictionary/id/17350/width/640/height/480,ˈɛkstrə,Further or added.,0,0.0,1357,9425
22359,j,дополнительный,,//static.skyeng.ru/image/download/project/dictionary/id/144919/width/640/height/480,ˈɛkstrə,Added to a regular schedule.,0,0.0,1357,9424
22359,n,актер массовки,,//static.skyeng.ru/image/download/project/dictionary/id/137294/width/640/height/480,ˈɛkstrə,A minor actor in crowd scenes.,2,0.0,1357,9420
22359,n,дополнение,,//static.skyeng.ru/image/download/project/dictionary/id/106387/width/640/height/480,ˈɛkstrə,Something that you can get with something else if you pay a little more money.,0,0.0,1357,241087
22359,n,запасная часть,,//static.skyeng.ru/image/download/project/dictionary/id/5689/width/640/height/480,ˈɛkstrə,Something additional of the same kind.,2,0.0,1357,9422
22359,n,срочный выпуск,,//static.skyeng.ru/image/download/project/dictionary/id/9491/width/640/height/480,ˈɛkstrə,An additional edition of a newspaper (usually to report a crisis).,2,0.0,1357,9421
22360,n,заседание,,//static.skyeng.ru/image/download/project/dictionary/id/223744/width/640/height/480,ˈsɛʃən,"A formal meeting of an executive body such as parliament, court, etc.",3,68.4,1358,146390
22360,n,учебный семестр,,//static.skyeng.ru/image/download/project/dictionary/id/73017/width/640/height/480,ˈsɛʃən,The time during which a school holds classes.,0,31.6,1358,146391
22360,n,сеанс,,//static.skyeng.ru/image/download/project/dictionary/id/75237/width/640/height/480,ˈsɛʃən,A period of time or a meeting arranged for a particular activity.,3,0.0,1358,232383
22360,n,спиритический сеанс,,//static.skyeng.ru/image/download/project/dictionary/id/20427/width/640/height/480,ˈsɛʃən,A portion of the year into which instruction is organized at a college or other educational institution.,3,0.0,1358,146393
22360,n,сессия,,//static.skyeng.ru/image/download/project/dictionary/id/79527/width/640/height/480,ˈsɛʃən,A period of time that is used to do a particular activity.,0,0.0,1358,233656
22361,n,опасность,,//static.skyeng.ru/image/download/project/dictionary/id/228648/width/640/height/480,ˈdeɪnʤə,"The possibility of something bad happening, or someone or something that can cause harm.",2,100.0,1360,183816
22362,v,радушно принимать,,//static.skyeng.ru/image/download/project/dictionary/id/219227/width/640/height/480,ˈwɛlkəm,To accept gladly.,2,49.5,1359,18681
22362,v,приветствовать,,//static.skyeng.ru/image/download/project/dictionary/id/179999/width/640/height/480,ˈwɛlkəm,To greet someone who has arrived in a place.,2,13.2,1359,18682
22362,v,принимать гостей,,//static.skyeng.ru/image/download/project/dictionary/id/36831/width/640/height/480,ˈwɛlkəm,"Receive someone, as into one's house.",2,6.6,1359,18683
22362,v,одобрять,,//static.skyeng.ru/image/download/project/dictionary/id/108558/width/640/height/480,ˈwɛlkəm,To be pleased about something and encourage or support it.,2,0.0,1359,239857
22362,j,желанный,,//static.skyeng.ru/image/download/project/dictionary/id/218381/width/640/height/480,ˈwɛlkəm,Giving pleasure or satisfaction or received with pleasure or freely granted.,2,22.4,1359,18684
22362,n,приветствие,,//static.skyeng.ru/image/download/project/dictionary/id/114248/width/640/height/480,ˈwɛlkəm,The action of giving a sign of greeting or recognition.,2,8.3,1359,18679
